store,item,date,predicted_sales
1,24,2018-01-14,54.95
1,25,2018-01-14,71.5
1,26,2018-01-14,45.54
1,27,2018-01-14,18.79
1,28,2018-01-14,71.85
1,29,2018-01-14,58.85
1,30,2018-01-14,33.5
1,31,2018-01-14,47.5
1,32,2018-01-14,37.75
1,33,2018-01-14,60.41
1,34,2018-01-14,25.43
1,35,2018-01-14,57.91
1,36,2018-01-14,67.21
1,37,2018-01-14,21.84
1,38,2018-01-14,71.69
1,39,2018-01-14,39.81
1,40,2018-01-14,28.02
1,41,2018-01-14,21.27
1,42,2018-01-14,27.39
1,43,2018-01-14,43.74
1,44,2018-01-14,26.58
1,45,2018-01-14,70.08
1,46,2018-01-14,54.07
1,47,2018-01-14,17.79
1,48,2018-01-14,44.56
1,49,2018-01-14,26.37
1,50,2018-01-14,56.29
2,1,2018-01-14,26.87
2,2,2018-01-14,68.8
2,3,2018-01-14,45.4
2,4,2018-01-14,27.72
2,5,2018-01-14,21.34
2,6,2018-01-14,66.91
2,7,2018-01-14,71.42
2,8,2018-01-14,85.32
2,9,2018-01-14,63.64
2,10,2018-01-14,87.67
2,11,2018-01-14,82.66
2,12,2018-01-14,83.45
2,13,2018-01-14,97.95
2,14,2018-01-14,71.51
2,15,2018-01-14,101.1
2,16,2018-01-14,30.04
2,17,2018-01-14,39.7
2,18,2018-01-14,93.94
2,19,2018-01-14,49.24
2,20,2018-01-14,54.52
2,21,2018-01-14,46.58
2,22,2018-01-14,95.55
2,23,2018-01-14,38.11
2,24,2018-01-14,74.19
2,25,2018-01-14,97.92
2,26,2018-01-14,62.18
2,27,2018-01-14,28.84
2,28,2018-01-14,96.77
2,29,2018-01-14,85.05
2,30,2018-01-14,49.06
2,31,2018-01-14,69.32
2,32,2018-01-14,57.11
2,33,2018-01-14,81.26
2,34,2018-01-14,30.44
2,35,2018-01-14,77.72
2,36,2018-01-14,86.24
2,37,2018-01-14,33.95
2,38,2018-01-14,92.71
2,39,2018-01-14,51.61
2,40,2018-01-14,39.28
2,41,2018-01-14,27.7
2,42,2018-01-14,49.43
2,43,2018-01-14,62.7
2,44,2018-01-14,33.65
2,45,2018-01-14,94.42
2,46,2018-01-14,72.31
2,47,2018-01-14,27.34
2,48,2018-01-14,60.98
2,49,2018-01-14,37.93
2,50,2018-01-14,72.38
3,1,2018-01-14,22.19
3,2,2018-01-14,62.43
3,3,2018-01-14,39.0
3,4,2018-01-14,23.4
3,5,2018-01-14,20.55
3,6,2018-01-14,60.53
3,7,2018-01-14,63.25
3,8,2018-01-14,82.56
3,9,2018-01-14,56.58
3,10,2018-01-14,75.44
3,11,2018-01-14,74.98
3,12,2018-01-14,73.51
3,13,2018-01-14,90.08
3,14,2018-01-14,66.54
3,15,2018-01-14,89.59
3,16,2018-01-14,31.64
3,17,2018-01-14,37.06
3,18,2018-01-14,90.73
3,19,2018-01-14,44.08
3,20,2018-01-14,50.12
3,21,2018-01-14,45.83
3,22,2018-01-14,82.42
3,23,2018-01-14,34.0
3,24,2018-01-14,79.93
3,25,2018-01-14,82.51
3,26,2018-01-14,51.51
3,27,2018-01-14,27.31
3,28,2018-01-14,87.92
3,29,2018-01-14,77.58
3,30,2018-01-14,48.03
3,31,2018-01-14,63.84
3,32,2018-01-14,51.11
3,33,2018-01-14,77.63
3,34,2018-01-14,31.6
3,35,2018-01-14,74.25
3,36,2018-01-14,85.23
3,37,2018-01-14,33.51
3,38,2018-01-14,86.94
3,39,2018-01-14,47.68
3,40,2018-01-14,35.03
3,41,2018-01-14,25.02
3,42,2018-01-14,41.38
3,43,2018-01-14,51.08
3,44,2018-01-14,33.31
3,45,2018-01-14,84.37
3,46,2018-01-14,63.93
3,47,2018-01-14,24.22
3,48,2018-01-14,56.96
3,49,2018-01-14,32.24
3,50,2018-01-14,69.05
4,1,2018-01-14,21.5
4,2,2018-01-14,55.05
4,3,2018-01-14,40.91
4,4,2018-01-14,24.08
4,5,2018-01-14,19.98
4,6,2018-01-14,59.3
4,7,2018-01-14,58.04
4,8,2018-01-14,73.01
4,9,2018-01-14,51.8
4,10,2018-01-14,69.74
4,11,2018-01-14,73.55
4,12,2018-01-14,72.89
4,13,2018-01-14,83.24
4,14,2018-01-14,59.46
4,15,2018-01-14,89.01
4,16,2018-01-14,24.76
4,17,2018-01-14,30.58
4,18,2018-01-14,83.28
4,19,2018-01-14,42.23
4,20,2018-01-14,49.12
4,21,2018-01-14,44.46
4,22,2018-01-14,80.52
4,23,2018-01-14,28.87
4,24,2018-01-14,61.82
4,25,2018-01-14,85.15
4,26,2018-01-14,46.76
4,27,2018-01-14,22.46
4,28,2018-01-14,86.85
4,29,2018-01-14,68.11
4,30,2018-01-14,41.34
4,31,2018-01-14,61.53
4,32,2018-01-14,45.98
4,33,2018-01-14,69.47
4,34,2018-01-14,28.23
4,35,2018-01-14,60.98
4,36,2018-01-14,76.63
4,37,2018-01-14,30.46
4,38,2018-01-14,77.08
4,39,2018-01-14,45.0
4,40,2018-01-14,28.72
4,41,2018-01-14,24.56
4,42,2018-01-14,37.12
4,43,2018-01-14,50.0
4,44,2018-01-14,31.99
4,45,2018-01-14,78.35
4,46,2018-01-14,58.02
4,47,2018-01-14,24.73
4,48,2018-01-14,51.68
4,49,2018-01-14,29.23
4,50,2018-01-14,65.11
5,1,2018-01-14,17.17
5,2,2018-01-14,41.94
5,3,2018-01-14,28.24
5,4,2018-01-14,14.49
5,5,2018-01-14,13.85
5,6,2018-01-14,42.28
5,7,2018-01-14,42.68
5,8,2018-01-14,56.37
5,9,2018-01-14,39.94
5,10,2018-01-14,54.25
5,11,2018-01-14,51.59
5,12,2018-01-14,48.55
5,13,2018-01-14,58.27
5,14,2018-01-14,50.16
5,15,2018-01-14,66.87
5,16,2018-01-14,20.08
5,17,2018-01-14,22.44
5,18,2018-01-14,65.17
5,19,2018-01-14,28.55
5,20,2018-01-14,33.87
5,21,2018-01-14,26.37
5,22,2018-01-14,56.25
5,23,2018-01-14,19.54
5,24,2018-01-14,45.91
5,25,2018-01-14,59.99
5,26,2018-01-14,32.38
5,27,2018-01-14,16.5
5,28,2018-01-14,68.22
5,29,2018-01-14,51.43
5,30,2018-01-14,31.83
5,31,2018-01-14,43.48
5,32,2018-01-14,30.96
5,33,2018-01-14,47.63
5,34,2018-01-14,18.59
5,35,2018-01-14,47.86
5,36,2018-01-14,54.68
5,37,2018-01-14,19.29
5,38,2018-01-14,61.65
5,39,2018-01-14,30.76
5,40,2018-01-14,20.96
5,41,2018-01-14,15.77
5,42,2018-01-14,26.07
5,43,2018-01-14,36.7
5,44,2018-01-14,21.65
5,45,2018-01-14,55.97
5,46,2018-01-14,42.54
5,47,2018-01-14,17.34
5,48,2018-01-14,40.1
5,49,2018-01-14,19.72
5,50,2018-01-14,45.39
6,1,2018-01-14,16.36
6,2,2018-01-14,44.44
6,3,2018-01-14,26.92
6,4,2018-01-14,14.37
6,5,2018-01-14,13.62
6,6,2018-01-14,42.58
6,7,2018-01-14,45.19
6,8,2018-01-14,55.28
6,9,2018-01-14,44.23
6,10,2018-01-14,54.84
6,11,2018-01-14,50.66
6,12,2018-01-14,50.64
6,13,2018-01-14,61.53
6,14,2018-01-14,39.99
6,15,2018-01-14,63.31
6,16,2018-01-14,19.46
6,17,2018-01-14,23.67
6,18,2018-01-14,61.49
6,19,2018-01-14,29.06
6,20,2018-01-14,38.34
6,21,2018-01-14,31.76
6,22,2018-01-14,57.68
6,23,2018-01-14,22.21
6,24,2018-01-14,46.08
6,25,2018-01-14,60.51
6,26,2018-01-14,36.89
6,27,2018-01-14,16.6
6,28,2018-01-14,62.25
6,29,2018-01-14,46.64
6,30,2018-01-14,28.83
6,31,2018-01-14,41.54
6,32,2018-01-14,33.02
6,33,2018-01-14,51.34
6,34,2018-01-14,19.77
6,35,2018-01-14,49.27
6,36,2018-01-14,55.43
6,37,2018-01-14,21.99
6,38,2018-01-14,57.95
6,39,2018-01-14,30.32
6,40,2018-01-14,21.46
6,41,2018-01-14,18.73
6,42,2018-01-14,27.44
6,43,2018-01-14,37.46
6,44,2018-01-14,21.45
6,45,2018-01-14,56.92
6,46,2018-01-14,44.72
6,47,2018-01-14,18.27
6,48,2018-01-14,35.66
6,49,2018-01-14,20.98
6,50,2018-01-14,50.72
7,1,2018-01-14,15.01
7,2,2018-01-14,36.43
7,3,2018-01-14,23.35
7,4,2018-01-14,13.43
7,5,2018-01-14,11.67
7,6,2018-01-14,40.66
7,7,2018-01-14,42.5
7,8,2018-01-14,51.79
7,9,2018-01-14,33.36
7,10,2018-01-14,50.71
7,11,2018-01-14,45.49
7,12,2018-01-14,49.05
7,13,2018-01-14,54.84
7,14,2018-01-14,40.16
7,15,2018-01-14,54.76
7,16,2018-01-14,18.48
7,17,2018-01-14,23.61
7,18,2018-01-14,56.64
7,19,2018-01-14,27.98
7,20,2018-01-14,31.72
7,21,2018-01-14,28.15
7,22,2018-01-14,55.46
7,23,2018-01-14,16.41
7,24,2018-01-14,45.64
7,25,2018-01-14,52.92
7,26,2018-01-14,30.23
7,27,2018-01-14,12.98
7,28,2018-01-14,56.93
7,29,2018-01-14,49.07
7,30,2018-01-14,29.62
7,31,2018-01-14,39.45
7,32,2018-01-14,29.86
7,33,2018-01-14,50.31
7,34,2018-01-14,17.94
7,35,2018-01-14,47.21
7,36,2018-01-14,51.78
7,37,2018-01-14,18.79
7,38,2018-01-14,49.62
7,39,2018-01-14,28.26
7,40,2018-01-14,18.48
7,41,2018-01-14,15.78
7,42,2018-01-14,22.32
7,43,2018-01-14,35.81
7,44,2018-01-14,20.02
7,45,2018-01-14,52.75
7,46,2018-01-14,36.62
7,47,2018-01-14,13.15
7,48,2018-01-14,35.31
7,49,2018-01-14,17.32
7,50,2018-01-14,44.68
8,1,2018-01-14,25.73
8,2,2018-01-14,69.84
8,3,2018-01-14,47.04
8,4,2018-01-14,23.6
8,5,2018-01-14,23.5
8,6,2018-01-14,68.62
8,7,2018-01-14,67.43
8,8,2018-01-14,84.51
8,9,2018-01-14,60.88
8,10,2018-01-14,79.33
8,11,2018-01-14,79.18
8,12,2018-01-14,75.7
8,13,2018-01-14,91.37
8,14,2018-01-14,68.05
8,15,2018-01-14,99.58
8,16,2018-01-14,29.2
8,17,2018-01-14,40.69
8,18,2018-01-14,95.21
8,19,2018-01-14,49.59
8,20,2018-01-14,55.22
8,21,2018-01-14,50.16
8,22,2018-01-14,91.98
8,23,2018-01-14,37.66
8,24,2018-01-14,79.01
8,25,2018-01-14,90.37
8,26,2018-01-14,53.66
8,27,2018-01-14,27.04
8,28,2018-01-14,92.21
8,29,2018-01-14,77.87
8,30,2018-01-14,41.99
8,31,2018-01-14,68.34
8,32,2018-01-14,50.71
8,33,2018-01-14,80.28
8,34,2018-01-14,37.29
8,35,2018-01-14,77.42
8,36,2018-01-14,86.0
8,37,2018-01-14,37.36
8,38,2018-01-14,87.47
8,39,2018-01-14,52.12
8,40,2018-01-14,35.33
8,41,2018-01-14,30.53
8,42,2018-01-14,43.68
8,43,2018-01-14,59.1
8,44,2018-01-14,34.43
8,45,2018-01-14,86.89
8,46,2018-01-14,69.51
8,47,2018-01-14,26.6
8,48,2018-01-14,60.63
8,49,2018-01-14,36.61
8,50,2018-01-14,71.72
9,1,2018-01-14,21.59
9,2,2018-01-14,61.37
9,3,2018-01-14,38.01
9,4,2018-01-14,21.38
9,5,2018-01-14,19.8
9,6,2018-01-14,57.85
9,7,2018-01-14,61.58
9,8,2018-01-14,75.61
9,9,2018-01-14,53.77
9,10,2018-01-14,72.87
9,11,2018-01-14,76.71
9,12,2018-01-14,69.51
9,13,2018-01-14,83.16
9,14,2018-01-14,60.62
9,15,2018-01-14,84.39
9,16,2018-01-14,25.69
9,17,2018-01-14,31.99
9,18,2018-01-14,82.36
9,19,2018-01-14,45.25
9,20,2018-01-14,48.55
9,21,2018-01-14,41.35
9,22,2018-01-14,81.47
9,23,2018-01-14,32.64
9,24,2018-01-14,67.8
9,25,2018-01-14,81.09
9,26,2018-01-14,48.73
9,27,2018-01-14,22.41
9,28,2018-01-14,85.6
9,29,2018-01-14,74.13
9,30,2018-01-14,40.5
9,31,2018-01-14,62.47
9,32,2018-01-14,43.75
9,33,2018-01-14,69.25
9,34,2018-01-14,24.36
9,35,2018-01-14,68.86
9,36,2018-01-14,76.28
9,37,2018-01-14,30.8
9,38,2018-01-14,78.25
9,39,2018-01-14,45.82
9,40,2018-01-14,28.15
9,41,2018-01-14,21.67
9,42,2018-01-14,37.89
9,43,2018-01-14,55.17
9,44,2018-01-14,28.06
9,45,2018-01-14,80.65
9,46,2018-01-14,59.62
9,47,2018-01-14,23.27
9,48,2018-01-14,49.34
9,49,2018-01-14,28.9
9,50,2018-01-14,65.2
10,1,2018-01-14,23.86
10,2,2018-01-14,61.24
10,3,2018-01-14,38.59
10,4,2018-01-14,24.08
10,5,2018-01-14,21.01
10,6,2018-01-14,62.53
10,7,2018-01-14,60.41
10,8,2018-01-14,78.82
10,9,2018-01-14,53.66
10,10,2018-01-14,72.89
10,11,2018-01-14,75.07
10,12,2018-01-14,75.93
10,13,2018-01-14,87.46
10,14,2018-01-14,60.91
10,15,2018-01-14,88.79
10,16,2018-01-14,27.53
10,17,2018-01-14,37.34
10,18,2018-01-14,85.64
10,19,2018-01-14,44.15
10,20,2018-01-14,50.38
10,21,2018-01-14,43.69
10,22,2018-01-14,85.56
10,23,2018-01-14,35.3
10,24,2018-01-14,67.74
10,25,2018-01-14,84.75
10,26,2018-01-14,50.82
10,27,2018-01-14,24.65
10,28,2018-01-14,89.26
10,29,2018-01-14,77.71
10,30,2018-01-14,41.01
10,31,2018-01-14,62.11
10,32,2018-01-14,42.75
10,33,2018-01-14,72.39
10,34,2018-01-14,26.76
10,35,2018-01-14,69.5
10,36,2018-01-14,80.67
10,37,2018-01-14,33.03
10,38,2018-01-14,81.54
10,39,2018-01-14,46.13
10,40,2018-01-14,32.15
10,41,2018-01-14,23.37
10,42,2018-01-14,39.39
10,43,2018-01-14,54.4
10,44,2018-01-14,32.58
10,45,2018-01-14,83.64
10,46,2018-01-14,59.76
10,47,2018-01-14,22.0
10,48,2018-01-14,53.31
10,49,2018-01-14,34.86
10,50,2018-01-14,70.63
